  9.96999999999999970E-003   4247.8473133910711        794.62567447128458     
  9.94000000000000092E-003  0.47583536917899016       4.46173908390995032E-003
  9.91000000000000041E-003  0.50034099098415707       4.79614082174799165E-003
  9.87999999999999989E-003  0.46243431897497433       4.44527417132151333E-003
  9.84999999999999938E-003  0.47798591182588107       4.58206852056469802E-003
  9.82000000000000060E-003  0.48070374327173088       4.53102552079323161E-003
  9.79000000000000009E-003  0.49055858310817657       4.70285854534087302E-003
  9.75999999999999958E-003  0.47620701675428018       4.50405046301285365E-003
  9.73000000000000080E-003  0.50187145557416646       4.91926503664072857E-003
  9.70000000000000029E-003  0.48239783502542355       4.61403737390862854E-003
  9.66999999999999978E-003  0.49512513610434661       4.83360256779761816E-003
  9.64000000000000100E-003  0.47425984324027126       4.49669422086486359E-003
  9.61000000000000049E-003  0.46313845847890944       4.34864562358295952E-003
  9.57999999999999997E-003  0.47717050087879226       4.49192879564014932E-003
  9.54999999999999946E-003  0.48591223995874594       4.60069424112261038E-003
  9.52000000000000068E-003  0.48721082490071460       4.63141950552072371E-003
  9.49000000000000017E-003  0.45815199379424565       4.35558698720567988E-003
  9.45999999999999966E-003  0.45925676607469901       4.38610047835301213E-003
  9.43000000000000088E-003  0.48969075791762284       4.64671630582212582E-003
  9.40000000000000037E-003  0.44956193675428063       4.25914946109825620E-003
  9.36999999999999986E-003  0.50223250083607351       4.77028985529390128E-003
  9.34000000000000108E-003  0.47198266093280478       4.55511481200392750E-003
  9.31000000000000057E-003  0.48973516168727033       4.65430995146677053E-003
  9.28000000000000005E-003  0.47212156257131060       4.48827511611736823E-003
  9.24999999999999954E-003  0.49795718583428772       4.65882062765999878E-003
  9.22000000000000076E-003  0.48959661764242501       4.60371935498915443E-003
  9.19000000000000025E-003  0.44517794318580622       4.38251115950902791E-003
  9.15999999999999974E-003  0.45821457156507905       4.26809908276856633E-003
  9.13000000000000096E-003  0.48512168988421250       4.63682012697143667E-003
  9.10000000000000045E-003  0.46315249911652673       4.27589468939520642E-003
  9.06999999999999994E-003  0.45862958403957377       4.41805126720914206E-003
  9.03999999999999942E-003  0.47512182444862272       4.55271592896450573E-003
  9.01000000000000065E-003  0.43018974396741078       4.10767780501045381E-003
  8.98000000000000013E-003  0.48996306932029571       4.57527697523688048E-003
  8.94999999999999962E-003  0.47379547973440927       4.63097078440447008E-003
  8.92000000000000084E-003  0.46764857158943124       4.38273749163434721E-003
  8.89000000000000033E-003  0.46082692453857471       4.48704278950202463E-003
  8.85999999999999982E-003  0.46671943344175598       4.44415171383379017E-003
  8.83000000000000104E-003  0.45854791462016470       4.27795459651173025E-003
  8.80000000000000053E-003  0.50011971873278760       4.63060361956266729E-003
  8.77000000000000002E-003  0.45809347102613313       4.39629053999518286E-003
  8.73999999999999951E-003  0.47788509884343383       4.85799231911469842E-003
  8.71000000000000073E-003  0.47106293306910302       4.46110390652006313E-003
  8.68000000000000022E-003  0.46247446158907463       4.54779202866542435E-003
  8.64999999999999970E-003  0.48884401998931254       4.71555861828106167E-003
